$GPGGA,093537.000,4511.7786,N,00542.6107,E,2,8,1.11,223.0,M,48.5,M,0000,0000*5B
$GPGGA,093538.000,4511.7786,N,00542.6107,E,2,8,1.12,223.0,M,48.5,M,0000,0000*57
$GPGGA,093539.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*54
$GPGGA,093540.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*5A
$GPGGA,093541.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*5B
$GPGGA,093542.000,4511.7786,N,00542.6107,E,2,9,1.05,223.0,M,48.5,M,0000,0000*5D
$GPGGA,093543.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*59
$GPGGA,093544.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*5E
$GPGGA,093545.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*5F
$GPGGA,093546.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*5C
$GPGGA,093547.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*5D
$GPGGA,093548.000,4511.7786,N,00542.6107,E,2,9,1.05,223.0,M,48.5,M,0000,0000*57
$GPGGA,093549.000,4511.7786,N,00542.6107,E,2,9,0.98,223.0,M,48.5,M,0000,0000*53
$GPGGA,093550.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5C
$GPGGA,093551.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5D
$GPGGA,093552.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5E
$GPGGA,093553.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5F
$GPGGA,093554.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*58
$GPGGA,093555.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*59
$GPGGA,093556.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5A
$GPGGA,093557.000,4511.7786,N,00542.6107,E,2,8,1.24,223.0,M,48.5,M,0000,0000*5B
$GPGGA,093558.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*54
$GPGGA,093559.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*55
$GPGGA,093600.000,4511.7786,N,00542.6107,E,2,8,1.06,223.0,M,48.5,M,0000,0000*5A
